,Binary Completion,passResult,down,yardsToGo,yardlineNumber,quarter,gameClock,num RB,num TE,num WR,num DL,num LB,num DB,defendersInBox,2-Man,Bracket,Cover-0,Cover-1,Cover-2,Cover-3,Cover-6,Goal Line,Prevent,Quarters,Red Zone,possessionTeam,homeTeamAbbr,visitorTeamAbbr,preSnapVisitorScore,preSnapHomeScore,off_score,def_score,score_diff,gameClock_seconds,secondsLeftInHalf
178,1,C,3,5,27,2,03:42,1,1,3,2,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,BUF,BUF,PIT,0,3,3,3,0,222,222
179,1,C,2,2,28,2,02:11,1,1,3,2,4,5,6.0,0,0,0,0,1,0,0,0,0,0,0,BUF,BUF,PIT,0,3,3,3,0,131,131
180,1,C,2,9,17,2,01:21,0,1,4,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,BUF,BUF,PIT,0,3,3,3,0,81,81
181,0,I,1,6,6,2,00:39,0,0,5,2,3,6,5.0,0,0,0,0,0,0,0,0,0,0,1,BUF,BUF,PIT,0,3,3,3,0,39,39
182,1,C,3,3,3,2,00:27,1,0,4,2,3,6,7.0,0,0,1,0,0,0,0,0,0,0,0,BUF,BUF,PIT,0,3,3,3,0,27,27
183,1,C,3,4,47,3,13:06,1,1,3,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,PIT,BUF,PIT,0,10,0,10,-10,786,1686
184,0,I,3,4,6,3,10:31,1,1,3,4,2,5,6.0,0,0,0,0,0,0,0,0,0,0,1,PIT,BUF,PIT,0,10,0,10,-10,631,1531
185,1,C,1,10,25,3,10:23,1,0,4,2,3,6,4.0,0,0,0,1,0,0,0,0,0,0,0,BUF,BUF,PIT,3,10,10,10,0,623,1523
186,0,I,2,3,32,3,09:53,1,0,4,2,3,6,4.0,0,0,0,0,0,0,1,0,0,0,0,BUF,BUF,PIT,3,10,10,10,0,593,1493
187,1,C,3,3,32,3,09:49,1,0,4,2,3,6,5.0,0,0,0,1,0,0,0,0,0,0,0,BUF,BUF,PIT,3,10,10,10,0,589,1489
188,1,C,1,10,41,3,09:14,1,0,4,2,3,6,5.0,0,0,0,0,0,1,0,0,0,0,0,BUF,BUF,PIT,3,10,10,10,0,554,1454
189,0,I,1,10,47,3,08:07,1,0,4,2,3,6,5.0,0,0,0,0,0,1,0,0,0,0,0,BUF,BUF,PIT,3,10,10,10,0,487,1387
190,0,I,1,10,37,3,06:44,1,0,4,2,4,5,6.0,0,0,0,0,1,0,0,0,0,0,0,BUF,BUF,PIT,3,10,10,10,0,404,1304
191,0,I,3,8,35,3,06:01,1,1,3,2,3,6,5.0,0,0,0,0,1,0,0,0,0,0,0,BUF,BUF,PIT,3,10,10,10,0,361,1261
192,0,I,4,8,35,3,05:54,1,0,4,2,3,6,5.0,0,0,0,0,1,0,0,0,0,0,0,BUF,BUF,PIT,3,10,10,10,0,354,1254
193,0,I,1,10,36,3,05:48,1,1,3,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,PIT,BUF,PIT,3,10,3,10,-7,348,1248
194,0,I,1,10,47,3,04:22,1,1,3,4,2,5,7.0,0,0,0,1,0,0,0,0,0,0,0,PIT,BUF,PIT,3,10,3,10,-7,262,1162
195,1,C,2,10,47,3,04:15,1,1,3,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,PIT,BUF,PIT,3,10,3,10,-7,255,1155
196,0,I,2,6,6,3,02:33,1,2,2,4,2,5,6.0,0,1,0,0,0,0,0,0,0,0,0,PIT,BUF,PIT,3,10,3,10,-7,153,1053
197,1,C,3,6,6,3,02:26,1,2,2,4,2,5,7.0,0,0,0,0,0,0,0,0,0,0,1,PIT,BUF,PIT,3,10,3,10,-7,146,1046
198,1,C,1,10,25,3,01:47,1,0,4,2,4,5,5.0,0,0,0,0,1,0,0,0,0,0,0,BUF,BUF,PIT,6,10,10,10,0,107,1007
199,0,I,1,10,37,3,01:12,1,0,4,2,4,5,5.0,0,0,0,0,0,1,0,0,0,0,0,BUF,BUF,PIT,6,10,10,10,0,72,972
201,0,I,1,10,50,3,00:01,1,0,4,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,BUF,BUF,PIT,6,10,10,10,0,1,901
202,1,C,2,10,50,4,15:00,1,0,4,2,3,6,5.0,0,0,0,0,1,0,0,0,0,0,0,BUF,BUF,PIT,6,10,10,10,0,900,900
203,1,C,1,5,5,4,11:24,1,1,3,4,2,5,7.0,0,0,0,0,0,0,0,0,0,0,1,PIT,BUF,PIT,6,10,6,10,-4,684,684
204,0,I,2,6,29,4,10:37,0,0,5,2,3,6,4.0,0,0,0,0,0,1,0,0,0,0,0,BUF,BUF,PIT,13,10,10,10,0,637,637
206,1,C,1,10,26,4,09:40,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,BUF,BUF,PIT,20,10,10,10,0,580,580
207,1,C,3,5,5,4,06:08,1,1,3,2,4,5,6.0,0,0,0,0,0,0,0,0,0,0,1,BUF,BUF,PIT,20,10,10,10,0,368,368
208,1,C,2,7,33,4,04:46,1,1,3,4,2,5,7.0,0,0,0,1,0,0,0,0,0,0,0,PIT,BUF,PIT,20,13,20,13,7,286,286
210,1,C,3,8,41,4,03:08,1,1,3,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,PIT,BUF,PIT,20,13,20,13,7,188,188
211,0,I,2,11,28,4,02:56,1,1,3,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,PIT,BUF,PIT,20,13,20,13,7,176,176
212,0,I,1,10,36,4,02:36,1,0,4,2,3,6,4.0,0,0,0,0,0,1,0,0,0,0,0,BUF,BUF,PIT,23,13,13,13,0,156,156
213,0,I,2,10,36,4,02:32,1,0,4,2,3,6,4.0,0,0,0,0,0,1,0,0,0,0,0,BUF,BUF,PIT,23,13,13,13,0,152,152
214,0,I,3,10,36,4,02:26,1,0,4,2,3,6,4.0,0,0,0,0,0,1,0,0,0,0,0,BUF,BUF,PIT,23,13,13,13,0,146,146
215,1,C,4,10,36,4,02:19,1,0,4,2,3,6,5.0,0,0,0,0,0,1,0,0,0,0,0,BUF,BUF,PIT,23,13,13,13,0,139,139
216,1,C,1,10,50,4,02:00,1,1,3,2,3,6,4.0,0,0,0,0,0,1,0,0,0,0,0,BUF,BUF,PIT,23,13,13,13,0,120,120
217,1,C,2,20,47,4,01:47,1,0,4,2,3,6,4.0,0,0,0,0,0,1,0,0,0,0,0,BUF,BUF,PIT,23,13,13,13,0,107,107
218,1,C,3,10,37,4,01:27,1,0,4,2,3,6,5.0,0,0,0,0,0,1,0,0,0,0,0,BUF,BUF,PIT,23,13,13,13,0,87,87
219,1,C,1,10,24,4,01:20,1,0,4,2,3,6,5.0,0,0,0,0,0,1,0,0,0,0,0,BUF,BUF,PIT,23,13,13,13,0,80,80
220,1,C,2,8,27,1,14:23,1,2,2,4,3,4,7.0,0,0,0,0,0,1,0,0,0,0,0,NYJ,CAR,NYJ,0,0,0,0,0,863,1763
222,0,I,3,5,42,1,09:15,1,1,3,4,1,6,6.0,0,0,0,1,0,0,0,0,0,0,0,CAR,CAR,NYJ,0,0,0,0,0,555,1455
223,0,I,2,8,24,1,08:17,1,2,2,4,3,4,6.0,0,0,0,0,0,0,0,0,0,1,0,NYJ,CAR,NYJ,0,0,0,0,0,497,1397
224,0,I,3,8,24,1,08:08,1,1,3,3,3,5,5.0,0,0,0,1,0,0,0,0,0,0,0,NYJ,CAR,NYJ,0,0,0,0,0,488,1388
225,1,C,1,10,50,1,07:38,1,1,3,3,3,5,7.0,0,0,0,1,0,0,0,0,0,0,0,CAR,CAR,NYJ,0,0,0,0,0,458,1358
226,1,C,2,15,42,1,06:20,1,1,3,3,3,5,7.0,0,0,0,0,0,0,0,0,0,1,0,CAR,CAR,NYJ,0,0,0,0,0,380,1280
227,1,C,3,7,34,1,05:34,1,1,3,4,2,5,5.0,0,0,0,1,0,0,0,0,0,0,0,CAR,CAR,NYJ,0,0,0,0,0,334,1234
228,0,I,2,10,25,1,01:39,1,1,3,3,3,5,7.0,0,0,0,0,1,0,0,0,0,0,0,NYJ,CAR,NYJ,0,0,0,0,0,99,999
229,0,I,3,10,25,1,01:34,1,1,3,3,3,5,7.0,0,0,0,0,1,0,0,0,0,0,0,NYJ,CAR,NYJ,0,0,0,0,0,94,994
230,0,I,2,6,19,1,00:39,1,2,2,4,3,4,8.0,0,0,0,0,0,1,0,0,0,0,0,CAR,CAR,NYJ,0,0,0,0,0,39,939
231,1,C,3,6,19,1,00:35,1,1,3,4,1,6,5.0,0,0,0,1,0,0,0,0,0,0,0,CAR,CAR,NYJ,0,0,0,0,0,35,935
232,1,C,2,9,29,2,14:21,1,1,3,3,3,5,6.0,0,0,0,0,0,0,1,0,0,0,0,CAR,CAR,NYJ,0,0,0,0,0,861,861
233,1,C,2,5,40,2,12:58,1,2,2,4,3,4,7.0,0,0,0,0,0,1,0,0,0,0,0,CAR,CAR,NYJ,0,0,0,0,0,778,778
234,0,I,1,10,13,2,12:31,1,2,2,4,3,4,7.0,0,0,0,0,0,1,0,0,0,0,0,CAR,CAR,NYJ,0,0,0,0,0,751,751
235,1,C,2,8,11,2,10:49,1,2,2,3,3,5,8.0,0,0,0,0,0,1,0,0,0,0,0,NYJ,CAR,NYJ,0,0,0,0,0,649,649
236,0,I,1,10,49,2,09:43,1,2,2,4,3,4,8.0,0,0,0,0,0,1,0,0,0,0,0,NYJ,CAR,NYJ,0,0,0,0,0,583,583
237,0,IN,2,10,49,2,09:37,1,2,2,3,3,5,7.0,0,0,0,0,0,1,0,0,0,0,0,NYJ,CAR,NYJ,0,0,0,0,0,577,577
238,1,C,1,10,32,2,09:26,1,2,2,4,3,4,7.0,0,0,0,0,0,1,0,0,0,0,0,CAR,CAR,NYJ,0,0,0,0,0,566,566
239,0,I,2,3,3,2,07:40,1,2,2,3,4,4,9.0,0,0,0,0,0,0,0,0,0,0,1,CAR,CAR,NYJ,0,0,0,0,0,460,460
240,0,I,3,3,3,2,07:33,1,1,3,3,3,5,6.0,0,0,0,1,0,0,0,0,0,0,0,CAR,CAR,NYJ,0,0,0,0,0,453,453
241,0,I,1,10,25,2,07:26,1,2,2,4,3,4,7.0,0,0,0,0,0,1,0,0,0,0,0,NYJ,CAR,NYJ,0,3,0,3,-3,446,446
242,1,C,2,10,25,2,07:19,1,1,3,3,3,5,7.0,0,0,0,0,0,1,0,0,0,0,0,NYJ,CAR,NYJ,0,3,0,3,-3,439,439
243,1,C,1,10,35,2,06:34,1,1,3,4,3,4,7.0,0,0,0,0,0,1,0,0,0,0,0,NYJ,CAR,NYJ,0,3,0,3,-3,394,394
244,1,C,2,11,48,2,05:05,1,1,3,3,3,5,6.0,0,0,0,0,0,0,0,0,0,1,0,NYJ,CAR,NYJ,0,3,0,3,-3,305,305
245,0,I,3,1,42,2,04:23,1,2,2,3,3,5,8.0,0,0,0,1,0,0,0,0,0,0,0,NYJ,CAR,NYJ,0,3,0,3,-3,263,263
246,1,C,1,10,43,2,04:14,1,2,2,3,4,4,6.0,0,0,0,0,0,0,0,0,0,1,0,CAR,CAR,NYJ,0,3,3,3,0,254,254
247,0,I,1,10,25,2,04:06,1,1,3,3,3,5,6.0,0,0,0,0,0,0,0,0,0,1,0,NYJ,CAR,NYJ,0,9,0,9,-9,246,246
248,1,C,2,10,25,2,04:03,1,1,3,3,3,5,7.0,0,0,0,0,0,1,0,0,0,0,0,NYJ,CAR,NYJ,0,9,0,9,-9,243,243
250,1,C,2,9,39,2,02:00,1,1,3,3,3,5,5.0,0,0,0,1,0,0,0,0,0,0,0,CAR,CAR,NYJ,0,9,9,9,0,120,120
251,1,C,1,10,47,2,01:24,1,1,3,3,3,5,5.0,0,0,0,0,0,0,1,0,0,0,0,CAR,CAR,NYJ,0,9,9,9,0,84,84
252,1,C,2,6,43,2,01:17,1,1,3,4,2,5,5.0,0,0,0,0,0,0,1,0,0,0,0,CAR,CAR,NYJ,0,9,9,9,0,77,77
253,1,C,3,1,38,2,01:11,1,1,3,4,2,5,5.0,0,0,0,0,0,1,0,0,0,0,0,CAR,CAR,NYJ,0,9,9,9,0,71,71
254,1,C,1,10,27,2,00:47,1,1,3,4,2,5,4.0,0,0,0,0,0,0,0,0,0,1,0,CAR,CAR,NYJ,0,9,9,9,0,47,47
255,0,I,1,10,21,3,14:55,2,1,2,3,4,4,8.0,0,0,0,1,0,0,0,0,0,0,0,CAR,CAR,NYJ,0,16,16,16,0,895,1795
257,0,I,2,9,42,3,12:44,1,1,3,3,3,5,7.0,0,0,0,0,0,1,0,0,0,0,0,NYJ,CAR,NYJ,0,16,0,16,-16,764,1664
258,0,I,2,13,47,3,11:53,1,2,2,3,3,5,8.0,0,0,0,0,0,1,0,0,0,0,0,NYJ,CAR,NYJ,0,16,0,16,-16,713,1613
259,0,I,3,13,47,3,11:49,1,1,3,3,3,5,6.0,0,0,0,0,0,0,1,0,0,0,0,NYJ,CAR,NYJ,0,16,0,16,-16,709,1609
260,1,C,2,6,20,3,11:03,2,1,2,4,3,4,7.0,0,0,0,1,0,0,0,0,0,0,0,CAR,CAR,NYJ,0,16,16,16,0,663,1563
261,1,C,1,10,37,3,10:27,1,2,2,4,3,4,7.0,0,0,0,0,0,1,0,0,0,0,0,CAR,CAR,NYJ,0,16,16,16,0,627,1527
262,0,I,2,9,38,3,09:41,1,1,3,4,2,5,7.0,0,0,0,1,0,0,0,0,0,0,0,CAR,CAR,NYJ,0,16,16,16,0,581,1481
263,0,I,3,9,38,3,09:35,1,1,3,4,2,5,7.0,0,0,0,1,0,0,0,0,0,0,0,CAR,CAR,NYJ,0,16,16,16,0,575,1475
265,1,C,3,19,18,3,07:50,1,1,3,3,3,5,4.0,0,0,0,0,0,0,1,0,0,0,0,NYJ,CAR,NYJ,0,16,0,16,-16,470,1370
266,0,I,2,7,29,3,06:23,1,1,3,3,3,5,6.0,0,0,0,0,0,0,1,0,0,0,0,CAR,CAR,NYJ,0,16,16,16,0,383,1283
267,1,C,2,9,31,3,05:29,1,2,2,3,3,5,7.0,0,0,0,0,0,1,0,0,0,0,0,NYJ,CAR,NYJ,0,16,0,16,-16,329,1229
268,1,C,1,10,49,3,04:46,1,2,2,4,3,4,7.0,0,0,0,0,0,1,0,0,0,0,0,NYJ,CAR,NYJ,0,16,0,16,-16,286,1186
269,1,C,3,2,41,3,03:36,1,3,1,4,3,4,9.0,0,0,0,1,0,0,0,0,0,0,0,NYJ,CAR,NYJ,0,16,0,16,-16,216,1116
270,1,C,1,10,22,3,01:35,1,2,2,4,3,4,6.0,0,0,0,0,0,0,1,0,0,0,0,NYJ,CAR,NYJ,0,16,0,16,-16,95,995
271,1,C,3,6,41,4,15:00,1,1,3,3,3,5,6.0,0,0,0,0,1,0,0,0,0,0,0,CAR,CAR,NYJ,8,16,16,16,0,900,900
272,0,I,1,10,37,4,08:05,1,2,2,4,3,4,7.0,0,0,0,0,1,0,0,0,0,0,0,NYJ,CAR,NYJ,8,19,8,19,-11,485,485
273,0,I,2,10,37,4,08:01,1,2,2,4,3,4,6.0,0,0,0,0,0,1,0,0,0,0,0,NYJ,CAR,NYJ,8,19,8,19,-11,481,481
275,0,I,1,10,39,4,06:18,2,1,2,4,3,4,8.0,0,0,0,1,0,0,0,0,0,0,0,CAR,CAR,NYJ,8,19,19,19,0,378,378
276,1,C,2,10,39,4,06:10,1,1,3,3,3,5,6.0,0,0,0,0,0,0,0,0,0,1,0,CAR,CAR,NYJ,8,19,19,19,0,370,370
277,1,C,3,7,36,4,05:21,1,2,2,3,2,6,6.0,0,0,0,1,0,0,0,0,0,0,0,CAR,CAR,NYJ,8,19,19,19,0,321,321
278,1,C,1,10,7,4,04:27,1,1,3,3,3,5,6.0,0,0,0,0,0,0,0,0,0,1,0,NYJ,CAR,NYJ,8,19,8,19,-11,267,267
279,1,C,2,9,8,4,04:18,1,1,3,3,3,5,7.0,0,0,0,0,0,1,0,0,0,0,0,NYJ,CAR,NYJ,8,19,8,19,-11,258,258
280,1,C,1,10,23,4,03:53,1,1,3,3,3,5,6.0,0,0,0,0,0,0,0,0,0,1,0,NYJ,CAR,NYJ,8,19,8,19,-11,233,233
281,0,I,2,8,25,4,03:31,1,1,3,3,3,5,6.0,0,0,0,0,0,0,1,0,0,0,0,NYJ,CAR,NYJ,8,19,8,19,-11,211,211
282,0,I,3,8,25,4,03:28,1,1,3,3,3,5,5.0,0,0,0,0,0,0,0,0,0,1,0,NYJ,CAR,NYJ,8,19,8,19,-11,208,208
283,1,C,4,8,25,4,03:20,1,1,3,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,NYJ,CAR,NYJ,8,19,8,19,-11,200,200
284,1,C,1,10,50,4,02:59,1,1,3,3,3,5,6.0,0,0,0,0,1,0,0,0,0,0,0,NYJ,CAR,NYJ,8,19,8,19,-11,179,179
286,1,C,2,20,20,4,02:07,1,1,3,3,3,5,4.0,0,0,0,0,0,0,0,0,0,1,0,NYJ,CAR,NYJ,8,19,8,19,-11,127,127
287,1,C,3,8,8,4,02:00,1,1,3,3,3,5,6.0,0,0,0,0,0,0,0,0,0,0,1,NYJ,CAR,NYJ,8,19,8,19,-11,120,120
288,0,I,0,0,2,4,01:56,1,1,3,4,2,5,8.0,0,0,1,0,0,0,0,0,0,0,0,NYJ,CAR,NYJ,14,19,14,19,-5,116,116
289,1,C,2,11,24,1,14:10,2,1,2,5,2,4,7.0,0,0,0,0,0,1,0,0,0,0,0,MIN,CIN,MIN,0,0,0,0,0,850,1750
290,1,C,3,5,30,1,13:33,0,1,4,4,1,6,5.0,0,0,0,1,0,0,0,0,0,0,0,MIN,CIN,MIN,0,0,0,0,0,813,1713
291,0,I,2,24,28,1,11:49,1,1,3,4,2,5,6.0,0,0,0,0,1,0,0,0,0,0,0,MIN,CIN,MIN,0,0,0,0,0,709,1609
292,1,C,3,24,28,1,11:44,1,0,4,3,2,6,5.0,0,0,0,0,0,1,0,0,0,0,0,MIN,CIN,MIN,0,0,0,0,0,704,1604
293,0,I,2,12,38,1,09:06,1,1,3,4,2,5,7.0,0,0,0,1,0,0,0,0,0,0,0,CIN,CIN,MIN,0,0,0,0,0,546,1446
294,0,I,3,6,24,1,07:14,0,1,4,4,1,6,7.0,0,0,1,0,0,0,0,0,0,0,0,MIN,CIN,MIN,0,0,0,0,0,434,1334
296,1,C,3,19,36,1,05:44,1,0,4,4,2,5,4.0,0,0,0,0,1,0,0,0,0,0,0,CIN,CIN,MIN,0,0,0,0,0,344,1244
297,1,C,1,10,10,1,05:01,1,1,3,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,MIN,CIN,MIN,0,0,0,0,0,301,1201
300,0,I,3,5,46,1,00:05,1,1,3,4,2,5,7.0,0,0,0,0,0,1,0,0,0,0,0,CIN,CIN,MIN,0,0,0,0,0,5,905
301,0,I,1,10,9,2,15:00,1,1,3,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,MIN,CIN,MIN,0,0,0,0,0,900,900
302,1,C,1,10,39,2,12:34,2,0,3,4,2,5,7.0,0,0,0,0,0,1,0,0,0,0,0,MIN,CIN,MIN,0,0,0,0,0,754,754
303,1,C,1,10,50,2,11:14,2,0,3,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,MIN,CIN,MIN,0,0,0,0,0,674,674
304,1,C,3,24,36,2,08:22,1,0,4,4,1,6,6.0,0,0,0,1,0,0,0,0,0,0,0,MIN,CIN,MIN,0,0,0,0,0,502,502
305,1,C,1,10,25,2,06:39,1,1,3,4,2,5,5.0,0,0,0,1,0,0,0,0,0,0,0,CIN,CIN,MIN,7,0,0,0,0,399,399
306,1,C,3,9,38,2,04:43,1,1,3,4,2,5,6.0,0,0,0,0,0,0,1,0,0,0,0,CIN,CIN,MIN,7,0,0,0,0,283,283
308,1,C,3,7,42,2,02:40,1,1,3,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,CIN,CIN,MIN,7,0,0,0,0,160,160
309,1,C,2,2,2,2,01:52,1,1,3,4,2,5,7.0,0,0,0,0,0,0,0,0,0,0,1,CIN,CIN,MIN,7,0,0,0,0,112,112
310,0,I,1,10,25,2,01:47,1,1,3,4,1,6,7.0,0,0,0,0,1,0,0,0,0,0,0,MIN,CIN,MIN,7,7,7,7,0,107,107
311,1,C,2,20,15,2,01:39,1,1,3,4,1,6,6.0,0,0,0,0,0,1,0,0,0,0,0,MIN,CIN,MIN,7,7,7,7,0,99,99
312,1,C,3,15,20,2,01:33,1,1,3,4,1,6,6.0,0,0,0,1,0,0,0,0,0,0,0,MIN,CIN,MIN,7,7,7,7,0,93,93
313,1,C,1,10,25,2,01:11,1,1,3,4,2,5,6.0,0,0,0,0,0,0,0,0,0,1,0,CIN,CIN,MIN,7,7,7,7,0,71,71
314,1,C,1,10,39,2,00:53,1,1,3,4,2,5,6.0,0,0,0,0,0,0,1,0,0,0,0,CIN,CIN,MIN,7,7,7,7,0,53,53
315,1,C,2,8,41,2,00:47,1,1,3,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CIN,CIN,MIN,7,7,7,7,0,47,47
316,1,C,1,10,50,2,00:42,1,1,3,4,2,5,7.0,0,0,0,0,0,0,0,0,0,1,0,CIN,CIN,MIN,7,7,7,7,0,42,42
317,1,C,1,15,20,2,00:35,0,1,4,4,1,6,4.0,0,0,0,0,1,0,0,0,0,0,0,MIN,CIN,MIN,7,14,7,14,-7,35,35
318,0,I,2,20,30,2,00:20,0,1,4,4,1,6,5.0,0,0,0,1,0,0,0,0,0,0,0,MIN,CIN,MIN,7,14,7,14,-7,20,20
319,1,C,3,1,34,3,13:40,1,1,3,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CIN,CIN,MIN,7,14,14,14,0,820,1720
320,1,C,1,10,38,3,13:08,1,1,3,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,CIN,CIN,MIN,7,14,14,14,0,788,1688
321,0,I,2,6,30,3,11:48,1,1,3,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CIN,CIN,MIN,7,14,14,14,0,708,1608
322,1,C,3,6,30,3,11:43,1,1,3,4,2,5,6.0,0,0,0,0,0,0,1,0,0,0,0,CIN,CIN,MIN,7,14,14,14,0,703,1603
323,1,C,2,3,16,3,09:44,1,1,3,4,2,5,7.0,0,0,0,1,0,0,0,0,0,0,0,CIN,CIN,MIN,7,14,14,14,0,584,1484
324,1,C,3,2,37,3,07:24,1,1,3,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,MIN,CIN,MIN,7,21,7,21,-14,444,1344
325,0,I,2,26,31,3,06:26,1,1,3,4,2,5,6.0,0,0,0,0,1,0,0,0,0,0,0,MIN,CIN,MIN,7,21,7,21,-14,386,1286
326,1,C,3,26,31,3,06:22,1,1,3,3,2,6,5.0,0,0,0,0,0,1,0,0,0,0,0,MIN,CIN,MIN,7,21,7,21,-14,382,1282
328,1,C,3,16,15,3,04:05,1,0,4,4,2,5,4.0,0,0,0,0,0,0,1,0,0,0,0,CIN,CIN,MIN,7,21,21,21,0,245,1145
329,0,I,1,10,30,3,03:15,1,2,2,4,2,5,6.0,0,0,0,0,0,0,0,0,0,1,0,MIN,CIN,MIN,7,21,7,21,-14,195,1095
330,0,I,3,4,24,3,02:34,1,1,3,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,MIN,CIN,MIN,7,21,7,21,-14,154,1054
331,1,C,4,4,24,3,02:30,1,1,3,4,2,5,8.0,0,0,1,0,0,0,0,0,0,0,0,MIN,CIN,MIN,7,21,7,21,-14,150,1050
332,0,I,2,5,30,4,13:38,2,1,2,5,2,4,8.0,0,0,0,0,0,1,0,0,0,0,0,MIN,CIN,MIN,14,24,14,24,-10,818,818
333,1,C,2,5,40,4,13:00,2,0,3,4,2,5,6.0,0,0,0,0,0,0,0,0,0,1,0,MIN,CIN,MIN,14,24,14,24,-10,780,780
334,0,I,2,8,48,4,11:36,1,2,2,4,2,5,7.0,0,0,0,0,0,1,0,0,0,0,0,MIN,CIN,MIN,14,24,14,24,-10,696,696
335,1,C,3,8,48,4,11:31,1,1,3,3,2,6,7.0,0,0,0,0,1,0,0,0,0,0,0,MIN,CIN,MIN,14,24,14,24,-10,691,691
336,1,C,1,10,43,4,10:49,2,0,3,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,MIN,CIN,MIN,14,24,14,24,-10,649,649
337,1,C,2,2,35,4,10:15,1,2,2,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,MIN,CIN,MIN,14,24,14,24,-10,615,615
338,0,I,2,5,33,4,08:17,1,2,2,4,3,4,7.0,0,0,0,0,0,0,0,0,0,1,0,CIN,CIN,MIN,21,24,24,24,0,497,497
340,1,C,2,20,22,4,06:28,1,1,3,4,2,5,5.0,0,0,0,0,0,0,1,0,0,0,0,MIN,CIN,MIN,21,24,21,24,-3,388,388
342,1,C,1,10,5,4,01:48,1,1,3,4,1,6,7.0,0,0,0,0,1,0,0,0,0,0,0,MIN,CIN,MIN,21,24,21,24,-3,108,108
343,1,C,2,3,12,4,01:30,1,1,3,4,1,6,7.0,0,0,0,0,1,0,0,0,0,0,0,MIN,CIN,MIN,21,24,21,24,-3,90,90
344,0,I,1,10,39,4,01:11,1,1,3,4,1,6,6.0,0,0,0,1,0,0,0,0,0,0,0,MIN,CIN,MIN,21,24,21,24,-3,71,71
345,1,C,2,10,39,4,01:07,1,1,3,4,1,6,6.0,0,0,0,1,0,0,0,0,0,0,0,MIN,CIN,MIN,21,24,21,24,-3,67,67
346,1,C,3,10,39,4,01:01,1,1,3,4,1,6,6.0,0,0,0,1,0,0,0,0,0,0,0,MIN,CIN,MIN,21,24,21,24,-3,61,61
347,1,C,4,4,45,4,00:37,1,1,3,4,1,6,6.0,0,1,0,0,0,0,0,0,0,0,0,MIN,CIN,MIN,21,24,21,24,-3,37,37
348,1,C,1,10,49,4,00:19,1,1,3,4,1,6,6.0,0,0,0,1,0,0,0,0,0,0,0,MIN,CIN,MIN,21,24,21,24,-3,19,19
349,1,C,1,10,35,5,08:46,1,1,3,4,2,5,6.0,0,0,0,0,0,0,1,0,0,0,0,CIN,CIN,MIN,24,24,24,24,0,526,526
351,0,I,2,11,20,5,05:56,1,1,3,4,2,5,7.0,0,0,0,1,0,0,0,0,0,0,0,MIN,CIN,MIN,24,24,24,24,0,356,356
352,1,C,3,11,20,5,05:51,1,0,4,4,1,6,5.0,0,0,0,1,0,0,0,0,0,0,0,MIN,CIN,MIN,24,24,24,24,0,351,351
353,0,I,3,6,14,5,03:57,1,1,3,4,2,5,6.0,0,0,0,0,0,0,1,0,0,0,0,CIN,CIN,MIN,24,24,24,24,0,237,237
354,1,C,1,10,42,5,03:00,2,0,3,4,2,5,7.0,0,0,0,0,0,1,0,0,0,0,0,MIN,CIN,MIN,24,24,24,24,0,180,180
355,1,C,3,2,50,5,02:18,1,1,3,4,2,5,7.0,0,0,0,1,0,0,0,0,0,0,0,MIN,CIN,MIN,24,24,24,24,0,138,138
356,1,C,4,1,48,5,00:39,1,3,1,5,2,4,9.0,0,0,1,0,0,0,0,0,0,0,0,CIN,CIN,MIN,24,24,24,24,0,39,39
357,1,C,1,10,35,1,14:18,2,1,2,4,3,4,7.0,0,0,0,1,0,0,0,0,0,0,0,DET,DET,SF,0,0,0,0,0,858,1758
358,0,I,2,8,41,1,12:56,1,1,3,4,2,5,5.0,0,0,0,0,0,1,0,0,0,0,0,DET,DET,SF,0,0,0,0,0,776,1676
359,1,C,3,8,41,1,12:52,2,1,2,3,3,5,5.0,0,0,0,0,0,1,0,0,0,0,0,DET,DET,SF,0,0,0,0,0,772,1672
